date,store_nbr,family,sales,prediction_nb11,weighted_abs_error_nb11
2017-08-08,43,25,278.0,271.67926,1757.1657200000002
2017-07-19,25,10,97.0,78.90415,1755.2974499999998
2017-08-02,16,28,82.814,61.623352,1754.8823234719996
2017-07-28,1,22,136.0,123.10469,1753.7621599999993
2017-08-15,26,18,79.0,56.810066,1753.004786
2017-07-30,4,29,68.499,42.91038,1752.7948813799992
2017-08-01,41,10,143.0,130.74768,1752.0817599999996
2017-07-25,42,24,197.195,188.31042,1751.9947530999998
2017-07-28,32,25,73.0,49.003418,1751.7504859999997
2017-08-11,34,11,92.0,73.00286,1747.7368800000002
2017-08-08,44,21,51.0,16.748343,1746.834507
2017-08-14,38,10,93.0,74.217926,1746.7328819999996
2017-08-09,54,29,91.0,71.81069,1746.2272100000005
2017-08-15,29,24,130.392,117.013695,1744.4239455599995
2017-08-10,39,22,67.0,41.010212,1741.3157959999999
2017-08-09,22,24,113.887,98.616425,1739.1199750249993
2017-08-15,51,9,217.886,209.90512,1738.9220196799968
2017-08-10,13,24,176.716,166.88348,1737.563604320003
2017-08-04,3,15,60.0,31.081902,1735.08588
2017-08-06,35,10,183.0,173.52255,1734.3733500000008
2017-07-22,27,20,66.0,39.725063,1734.1458420000001
2017-08-01,38,10,99.0,81.48634,1733.8523400000001
2017-08-05,9,16,74.0,50.57814,1733.21764
2017-07-21,43,6,51.0,17.073221,1730.2657289999997
2017-08-11,46,20,51.0,17.103912,1728.700488
2017-07-26,26,25,117.0,102.25172,1725.5487599999992
2017-08-14,48,29,91.669,72.852715,1724.8700296649993
2017-07-29,32,24,86.65,66.744064,1724.8493544000012
2017-08-14,33,15,60.0,31.275145,1723.4913000000001
2017-07-22,54,28,94.85,76.67966,1723.4567489999995
2017-07-31,36,25,267.0,260.54623,1723.1565900000053
2017-08-05,1,28,257.44,250.75133,1721.9312048000004
2017-07-25,15,10,99.0,81.60725,1721.8822500000006
2017-07-28,53,11,157.702,146.7946,1720.1187947999993
2017-07-27,39,24,228.347,220.81631,1719.610469430005
2017-08-10,12,24,184.114,174.77817,1718.857004620003
2017-08-14,45,16,84.0,63.605488,1713.1390079999999
2017-07-27,48,29,94.79,76.73647,1711.294108700001
2017-08-04,29,11,92.053,73.49371,1708.4383223700004
2017-07-27,26,5,175.0,165.23877,1708.215250000002
2017-08-02,53,11,118.565,104.15796,1708.1706975999994
2017-08-05,34,22,84.0,63.66509,1708.13244
2017-08-04,51,20,68.0,42.91225,1705.967
2017-08-15,43,25,277.0,270.84528,1704.8574399999993
2017-07-29,13,5,137.0,124.55693,1704.7005900000008
2017-08-01,9,11,114.0,99.06335,1702.7781
2017-08-10,42,15,50.0,15.944907,1702.7546499999999
2017-07-21,17,24,214.713,206.78615,1701.9977440500004
2017-07-19,38,10,98.0,80.63523,1701.7474599999994
2017-07-20,46,22,103.0,86.49419,1700.0984299999996
2017-07-23,50,19,55.0,24.09838,1699.5891000000001
2017-07-23,35,5,169.0,158.948,1698.7879999999986
2017-07-22,3,24,814.24,812.154,1698.5046400000103
2017-07-27,20,18,255.0,248.34904,1695.9947999999995
2017-07-19,14,10,61.0,33.19794,1695.9256599999999
2017-08-08,41,11,111.925,96.78766,1694.2467794999993
2017-07-20,21,22,76.0,53.72834,1692.6461599999998
2017-07-28,41,29,76.196,53.995846,1691.5629341839997
2017-07-22,53,18,288.0,282.12766,1691.2339200000024
2017-07-31,20,5,537.0,533.85474,1689.004620000004
2017-08-02,7,29,142.694,130.88045,1685.7227036999986
2017-08-13,46,13,73.0,49.90819,1685.7021300000001
2017-08-02,21,29,157.27,146.56007,1684.3506911000025
2017-07-27,9,11,83.476,63.309826,1683.3915408239998
2017-08-14,30,5,162.0,151.61876,1681.7608799999985
2017-07-24,15,18,210.0,201.99771,1680.4808999999975
2017-07-24,31,25,249.0,242.25235,1680.1648499999983
2017-08-07,42,28,205.257,197.08261,1677.8507682300035
2017-08-06,40,24,164.25,154.03725,1677.4441875
2017-08-10,41,24,163.657,153.42632,1674.3223967600013
2017-08-12,45,15,128.0,114.921425,1674.0576
2017-08-09,8,15,60.0,32.10446,1673.7323999999999
2017-07-28,20,29,81.933,61.53622,1671.1693757400008
2017-08-09,25,25,110.0,94.82248,1669.5272000000002
2017-07-31,16,30,579.022,576.1396,1668.9730128000435
2017-08-05,24,13,69.0,44.812454,1668.940674
2017-07-25,5,9,204.355,196.19405,1667.730937249997
2017-07-25,25,25,97.0,79.836464,1664.8629919999994
2017-07-19,40,28,174.105,164.54352,1664.701475399998
2017-08-13,3,10,555.0,552.00305,1663.3072499999832
2017-08-08,54,28,73.289,50.610287,1662.100197057
2017-08-01,30,24,91.759,73.64908,1661.7481492800002
2017-08-15,54,10,79.0,57.96838,1661.4979799999996
2017-07-22,30,5,150.0,138.92973,1660.5404999999992
2017-07-20,41,18,211.0,203.13528,1659.4559200000012
2017-07-31,22,24,145.325,133.90758,1659.2365614999987
2017-07-26,5,10,96.0,78.717354,1659.134016
2017-07-21,24,10,289.0,283.26212,1658.2473200000054
2017-08-13,36,11,119.931,106.123344,1655.9659917359993
2017-07-21,33,18,167.0,157.08975,1655.0117499999985
2017-07-19,41,10,131.0,118.379166,1653.3292540000002
2017-08-03,42,10,128.0,115.089386,1652.5585919999994
2017-08-15,37,10,121.0,107.35668,1650.8417200000004
2017-08-03,40,22,78.0,56.83549,1650.83178
2017-08-09,49,20,58.0,29.556963,1649.696146
2017-07-23,13,9,139.0,127.13312,1649.4963199999993
2017-08-10,46,15,53.0,21.893055,1648.668085
2017-08-14,43,11,82.115,62.045734,1647.9877775899993
2017-08-03,11,11,86.0,66.841576,1647.6244639999998
2017-07-21,1,22,140.0,128.23251,1647.4486000000013
2017-07-28,40,8,523.0,519.8509,1646.9792999999872
2017-08-15,36,25,217.0,209.41058,1646.9041399999978
2017-08-09,29,22,67.0,42.429752,1646.206616
2017-07-30,38,9,169.64,159.94044,1645.4333583999983
2017-08-11,16,11,55.0,25.083582,1645.40299
2017-08-13,4,29,76.337,54.812355,1643.1268253650005
2017-08-05,38,9,180.502,171.39928,1643.059165440001
2017-08-08,7,10,250.0,243.4306,1642.3500000000004
2017-08-02,50,15,74.0,51.81214,1641.90164
2017-07-22,11,22,85.0,65.68352,1641.9008
2017-07-25,17,29,73.0,50.510548,1641.729996
2017-07-21,7,9,260.477,254.17734,1640.9165378199968
2017-08-08,1,29,84.333,64.88845,1639.8172351499993
2017-07-27,6,10,140.0,128.29015,1639.3789999999985
2017-08-11,25,23,50.0,17.216837,1639.1581500000002
2017-07-30,27,20,69.0,45.27592,1636.96152
2017-07-28,53,5,416.524,412.59534,1636.3811778399913
2017-07-27,13,28,90.831,72.83027,1635.0243066300004
2017-07-29,6,25,344.0,339.2507,1633.7592000000018
2017-07-27,51,10,271.0,264.9719,1633.6150999999986
2017-08-05,7,20,67.0,42.637814,1632.266462
2017-08-09,29,9,215.949,208.39459,1631.367285090004
2017-08-07,18,11,81.259,61.194244,1630.4420078040002
2017-07-26,44,13,111.0,96.31547,1629.9828299999995
2017-08-03,49,32,85.242004,66.12618,1629.471145871295
2017-08-11,15,25,154.0,143.42528,1628.5068800000022
2017-07-29,22,6,43.0,5.155622,1627.308254
2017-08-14,9,29,114.12,99.869606,1626.25496328
2017-08-04,7,15,50.0,17.48759,1625.6205000000002
2017-08-07,53,16,52.0,20.739237,1625.559676
2017-07-28,37,11,150.3,139.48781,1625.0721570000023
2017-08-08,3,28,947.352,945.63715,1624.5665771999581
2017-08-14,17,29,73.0,50.792915,1621.117205
2017-07-24,40,28,194.511,186.1868,1619.1484661999982
2017-08-05,11,15,56.0,27.09876,1618.46944
2017-07-27,34,18,166.0,156.2506,1618.4004000000014
2017-07-23,36,22,61.0,34.470066,1618.3259739999999
2017-07-20,32,24,140.889,129.40291,1618.2637340100027
2017-07-20,28,15,60.0,33.030643,1618.1614200000001
2017-07-29,50,27,56.0,27.122433,1617.143752
2017-08-14,10,28,133.71,121.623184,1616.128167360002
2017-08-04,1,15,49.0,16.047476,1614.673676
2017-08-02,40,28,185.535,176.84474,1612.347389099999
2017-07-30,36,9,264.548,258.4542,1612.1026023999966
2017-07-25,15,11,80.0,59.850567,1611.9546400000002
2017-07-24,32,18,99.0,82.75178,1608.5737800000004
2017-08-14,5,9,205.163,197.32701,1607.655216370002
2017-07-29,8,11,213.798,206.27937,1607.4680567400003
2017-08-10,10,29,54.0,24.23908,1607.08968
2017-07-30,41,29,97.813,81.39071,1606.3134517700005
2017-08-12,2,22,159.0,148.90181,1605.6122099999982
2017-08-08,4,18,172.0,162.67012,1604.7393600000005
2017-07-21,37,29,96.805,80.230606,1604.4842111700013
2017-08-10,4,29,62.181,36.440437,1600.5739479029996
2017-07-30,53,29,101.406,85.652885,1597.460379690001
2017-07-19,26,9,87.57,69.33517,1596.8240630999987
2017-07-29,17,29,78.0,57.54437,1595.5391399999999
2017-07-24,8,10,317.0,311.972,1593.8760000000063
2017-08-02,9,29,89.135,71.26547,1592.8005565500011
2017-08-15,36,29,68.316,45.01085,1592.1146274000005
2017-08-03,54,11,48.45,15.596362,1591.7587611000004
2017-08-01,23,10,65.0,40.512867,1591.663645
2017-07-21,30,25,98.0,81.766136,1590.9186719999998
2017-07-29,44,26,81.0,61.37961,1589.25159
2017-08-08,25,9,123.071,110.16189,1588.7370768099997
2017-07-30,13,10,56.0,27.635489,1588.412616
2017-07-24,47,22,148.0,137.26952,1588.11104
2017-08-05,23,11,97.575,81.30237,1587.8018722500008
2017-07-19,33,29,57.0,29.147469,1587.594267
2017-08-09,30,9,106.0,91.040924,1585.6620559999997
2017-08-02,39,29,71.064,48.752235,1585.5632679599994
2017-08-15,20,31,92.0,74.77771,1584.4506800000001
2017-08-04,4,10,164.0,154.3399,1584.2564
2017-07-22,49,15,80.0,60.205048,1583.59616
2017-07-19,39,29,65.433,41.274883,1580.7380696610005
2017-07-24,32,28,81.447,62.053078,1579.5767651340004
2017-08-05,34,10,112.0,97.90301,1578.8628800000006
2017-07-23,22,25,179.0,170.18684,1577.5556400000019
2017-08-04,6,29,103.645996,88.4554,1574.444452253616
2017-08-11,36,20,56.0,27.887938,1574.275472
2017-07-30,48,10,236.0,229.33682,1572.5104800000026
2017-08-12,13,18,179.0,170.21797,1571.9833699999986
2017-08-14,2,29,115.877,102.32429,1570.447376669999
2017-07-27,30,8,229.0,222.14305,1570.2415500000027
2017-07-24,27,11,129.0,116.83811,1568.88381
2017-07-25,15,24,135.178,123.57208,1568.8650537599997
2017-07-29,41,29,87.46,69.53929,1567.3452965999998
2017-08-11,8,11,168.462,159.17087,1565.2023420599967
2017-08-06,43,30,1430.392,1429.2983,1564.4197304001807
2017-07-20,8,10,251.0,244.77115,1563.4413499999985
2017-08-02,27,24,307.355,302.26968,1562.9985286000076
2017-08-13,16,24,70.859,48.801804,1562.9508513639996
2017-08-10,15,5,151.0,140.6555,1562.0195000000017
2017-08-03,17,6,40.0,0.99807435,1560.077026
2017-07-21,14,11,68.169,45.293636,1559.3906885159997
2017-08-12,9,22,129.0,116.91774,1558.6115400000006
2017-08-12,25,18,162.0,152.4114,1553.3532000000023
2017-07-30,21,16,63.0,38.351173,1552.8761009999998
2017-08-03,5,15,52.0,22.154203,1551.981444
2017-07-27,19,24,145.481,134.82791,1549.8221862899986
2017-08-03,51,20,65.0,41.17285,1548.7647500000003
2017-08-05,44,32,135.715,124.30506,1548.5000071000009
2017-08-06,33,25,318.0,313.13177,1548.0971399999944
2017-07-22,34,28,170.529,161.45413,1547.5285062300006
2017-07-21,8,13,56.0,28.417099,1544.642456
2017-08-10,22,18,158.0,148.22652,1544.209840000001
2017-08-13,41,29,92.673004,76.011185,1544.1008188342769
2017-07-27,46,13,59.0,32.85751,1542.4069100000002
2017-08-15,43,5,583.0,580.3545,1542.3264999999824
2017-08-05,47,11,404.429,400.61652,1541.8774739199973
2017-07-30,50,22,128.0,115.956276,1541.5966719999997
2017-08-08,40,10,216.0,208.86551,1541.04984
2017-07-26,22,25,129.0,117.05465,1540.9501500000006
2017-08-09,37,10,120.0,107.1589,1540.9319999999998
2017-08-02,10,25,200.0,192.2997,1540.0599999999997
2017-08-11,18,31,54.0,25.483652,1539.882792
2017-07-29,47,11,373.665,369.5451,1539.4624335000112
2017-08-03,18,11,60.0,34.34741,1539.1553999999999
2017-07-20,40,25,248.0,241.79951,1537.7215200000005
2017-08-05,5,6,54.0,25.528557,1537.457922
2017-08-04,41,29,84.825,66.715576,1536.1318908000005
2017-07-31,39,11,86.506,68.78021,1533.3871897400004
2017-08-14,7,29,127.118,115.06087,1532.67825134
2017-07-25,13,8,280.0,274.52673,1532.5156000000038
2017-07-26,51,29,137.655,126.524284,1532.198710980001
2017-08-14,27,13,55.0,27.150608,1531.71656
2017-07-22,13,22,79.0,59.625347,1530.5975870000002
2017-07-22,36,28,128.089,116.14496,1529.90013956
2017-08-15,30,5,180.0,171.51295,1527.669000000002
2017-07-29,26,28,185.814,177.59508,1527.1904008799995
2017-07-20,12,22,58.0,31.674719,1526.866298
2017-08-13,10,10,62.0,37.374825,1526.76085
2017-08-02,40,10,211.0,203.76598,1526.3782199999973
2017-08-11,13,5,100.0,84.76039,1523.9609999999998
2017-08-08,8,22,104.0,89.35018,1523.5812800000006
2017-07-29,9,22,114.0,100.63645,1523.4447000000005
2017-07-24,28,22,60.0,34.63299,1522.0206
2017-08-11,41,20,45.0,11.2136135,1520.3873925
2017-08-11,27,13,57.0,30.3357,1519.8651
2017-07-22,27,29,107.916,93.84374,1518.62201016
2017-07-29,10,5,105.0,90.549774,1517.2737300000001
2017-08-05,2,10,195.0,187.21985,1517.1292499999984
2017-08-05,16,30,564.543,561.8579,1515.8544093000191
2017-07-22,27,25,282.0,276.64096,1511.2492799999982
2017-07-28,51,5,829.612,827.7915,1510.3086459999374
2017-07-22,7,10,278.0,272.56952,1509.6734399999968
2017-07-25,46,13,62.0,37.680534,1507.8068919999998
2017-07-19,8,13,52.0,23.011805,1507.38614
2017-07-30,47,10,571.0,568.3616,1506.5264000000268
2017-08-06,34,18,230.0,223.45805,1504.6485000000032
2017-07-19,38,16,60.0,34.926327,1504.42038
2017-08-08,48,25,600.0,597.4947,1503.1800000000203
2017-08-11,16,9,160.0,150.60869,1502.6096000000007
2017-07-19,44,16,111.0,97.463425,1502.5598249999998
2017-08-07,47,10,332.0,327.4784,1501.1711999999927
2017-08-12,2,9,251.246,245.27208,1500.9235043200053
2017-08-01,16,28,79.274,60.353947,1499.8682815220002
2017-08-09,15,10,103.0,88.446205,1499.0408849999994
2017-07-21,3,32,119.339005,106.778336,1498.9777405943455
2017-08-10,21,11,85.0,67.37155,1498.4182500000002
2017-07-22,48,6,59.0,33.603325,1498.403825
2017-08-14,3,32,86.451996,69.132805,1497.2786310552349
2017-07-20,6,13,57.0,30.733624,1497.183432
2017-08-13,34,24,165.617,156.57957,1496.75204431
2017-08-06,4,9,258.486,252.69577,1496.6933917799947
2017-07-22,27,16,52.0,23.233007,1495.883636
2017-08-08,10,10,69.0,47.328514,1495.3325340000001
2017-07-20,32,18,89.0,72.1991,1495.2801
2017-08-09,11,31,40.0,2.6670337,1493.3186520000002
2017-08-07,42,5,487.327,484.26517,1492.1124284099933
2017-07-20,50,29,89.651,73.00839,1492.026629109999
2017-08-10,48,15,47.0,15.267218,1491.440754
2017-08-06,20,11,137.0,126.124725,1489.9126750000003
2017-08-06,49,11,406.147,402.48193,1488.5571852900057
2017-08-11,8,28,774.147,772.2242,1488.5298516000403
2017-08-08,44,15,86.0,68.70585,1487.2969000000003
2017-07-25,42,15,54.0,26.471668,1486.529928
2017-07-25,42,10,132.0,120.74473,1485.6956399999995
2017-07-23,37,10,149.0,139.03128,1485.3392799999986
2017-08-15,9,15,64.0,40.792522,1485.2785920000001
2017-07-31,32,24,95.024,79.39395,1485.2298711999997
2017-07-29,23,15,42.0,6.649549,1484.718942
2017-08-12,25,29,69.976,48.762608,1484.4283185919999
2017-07-24,4,29,58.138,32.620766,1483.5209502919997
2017-07-28,3,18,550.0,547.3049,1482.3050000000137
2017-07-25,21,25,221.0,214.293,1482.2469999999985
2017-07-24,22,10,89.0,72.34991,1481.8580100000006
2017-07-28,36,10,125.0,113.147484,1481.5644999999993
2017-08-08,44,32,91.683,75.553856,1478.768309352001
2017-08-13,7,22,169.0,160.25113,1478.5590300000017
2017-07-19,23,9,132.073,120.885574,1477.5569140980003
2017-07-26,9,11,96.2,80.8794,1473.84172
2017-07-22,25,29,58.567,33.41526,1473.0619565799998
2017-07-20,37,29,88.382,71.72339,1472.321269020001
2017-07-31,46,29,163.594,154.5961,1472.002452599998
2017-07-22,9,11,162.97,153.93782,1471.9743746000017
2017-07-30,45,32,145.007,134.85864,1471.5832385199997
2017-07-24,50,28,359.869,355.78033,1471.3855842300131
2017-08-06,16,24,73.939,54.047256,1470.7756596159995
2017-08-01,1,29,81.507,63.48293,1469.0878734900002
2017-07-30,51,20,65.0,42.40537,1468.6509500000002
2017-07-24,7,13,58.0,32.686295,1468.19489
2017-08-03,12,5,180.0,171.85435,1466.216999999998
2017-08-14,5,29,79.535,61.102093,1466.0612582449994
2017-08-08,25,28,138.095,127.48298,1465.4669019
2017-08-05,23,25,168.0,159.28024,1464.9196800000013
2017-07-19,26,18,89.0,72.55306,1463.7776599999997
2017-08-15,9,16,61.0,37.02776,1462.30664
2017-08-13,2,22,100.0,85.38617,1461.3829999999994
2017-08-01,11,11,110.0,96.71781,1461.0409
2017-07-26,45,31,119.0,106.7282,1460.3441999999998
2017-08-04,31,15,44.0,10.842113,1458.947028
2017-08-14,44,13,76.0,56.826218,1457.2074320000002
2017-08-04,27,29,82.697,65.099174,1455.2874167219998
2017-08-11,47,32,92.123,76.33457,1454.4775368900005
2017-07-25,16,5,149.0,139.25723,1451.6727300000011
2017-08-08,47,15,64.0,41.35264,1449.43104
2017-08-10,33,10,108.0,94.58166,1449.18072
2017-07-21,8,22,204.0,196.90302,1447.7839200000003
2017-07-24,11,11,77.394,58.688282,1447.7103388920004
2017-08-06,6,13,62.0,38.661434,1446.991092
2017-08-14,7,13,58.0,33.094067,1444.5441139999998
2017-07-26,24,29,107.393,93.96385,1442.1967059500007
2017-08-10,10,18,137.0,126.47989,1441.2550700000004
2017-08-10,41,11,130.0,118.915596,1440.9725200000007
2017-07-26,3,13,97.0,82.1579,1439.6837000000003
2017-07-19,15,25,146.0,136.14005,1439.5526999999997
2017-07-28,11,13,57.0,31.747244,1439.4070920000001
2017-07-21,24,20,66.0,44.207005,1438.33767
2017-07-27,24,13,53.0,25.910086,1435.7654420000001
2017-07-26,15,22,51.0,22.850496,1435.624704
2017-07-30,41,19,54.0,27.420467,1435.2947820000002
2017-08-12,52,20,86.0,69.323235,1434.2017900000003
2017-07-24,48,13,67.0,45.605354,1433.441282
2017-07-24,44,10,587.0,584.5629,1430.577699999992
2017-07-23,3,18,795.0,793.201,1430.2049999999826
2017-08-04,25,11,104.354004,90.661896,1428.8262930004325
2017-07-22,53,10,113.0,100.35583,1428.7912100000003
2017-07-30,32,25,107.0,93.6547,1427.9470999999994
2017-08-03,33,11,65.0,43.044453,1427.1105550000002
2017-07-27,19,11,54.0,27.575935,1426.89951
2017-07-25,43,9,245.222,239.4033,1426.8732514000017
2017-07-27,40,24,175.984,167.88177,1425.8628443200037
2017-07-22,42,10,178.0,170.00285,1423.492700000001
2017-08-03,11,29,126.742,115.51177,1423.3418106600009
2017-08-13,42,10,145.0,135.1873,1422.841500000001
2017-08-11,8,22,227.0,220.74344,1420.2391200000018
2017-07-31,14,16,49.0,20.0205,1419.9955
2017-08-06,29,29,107.918,94.7707,1418.8303214000002
2017-08-11,8,9,309.323,304.7402,1417.5654443999886
2017-08-14,48,6,41.0,6.4352117,1417.1563203
2017-08-15,13,10,60.0,36.39892,1416.0648
2017-08-01,51,9,275.34,270.20053,1415.101669799989
2017-08-10,16,18,126.0,114.7724,1414.6775999999995
2017-07-23,51,13,80.0,62.351097,1411.9122399999997
2017-07-29,1,10,143.0,133.13019,1411.3828300000002
2017-07-22,46,27,69.0,48.573143,1409.453133
2017-08-09,12,25,181.0,173.21457,1409.1628299999984
2017-08-04,54,5,205.0,198.12956,1408.4402000000005
2017-07-26,13,24,158.694,149.82082,1408.1204269199984
2017-07-25,7,10,260.0,254.5849,1407.9259999999988
2017-07-19,42,10,135.0,124.57171,1407.8191500000005
2017-08-14,42,13,51.0,23.422855,1406.434395
2017-08-07,54,24,66.706,45.624912,1406.2350561280002
2017-08-08,23,18,119.0,107.18529,1405.9504900000006
2017-08-13,13,10,58.0,33.768383,1405.433786
2017-07-22,10,18,192.0,184.68208,1405.0406399999974
2017-08-04,35,5,98.0,83.6953,1401.8605999999997
2017-08-01,32,18,124.0,112.69915,1401.3053999999997
2017-07-30,1,29,55.484,30.232342,1401.0629924720001
2017-07-19,52,18,337.0,332.8476,1399.3588
2017-08-03,13,28,94.596,79.81472,1398.249962880001
2017-08-15,39,22,74.0,55.12123,1397.0289800000003
2017-08-07,6,6,41.0,6.9879875,1394.4925125
2017-08-05,37,15,42.0,8.859442,1391.903436
2017-07-23,46,32,79.051,61.498608,1387.5341399920003
2017-08-07,44,16,111.0,98.50966,1386.4277400000003
2017-07-20,52,20,76.0,57.771385,1385.3747399999997
2017-08-07,8,21,44.0,12.530935,1384.63886
2017-07-26,6,22,82.0,65.11669,1384.4314199999994
2017-08-04,12,6,38.0,1.5925124,1383.4845288000001
2017-08-14,40,24,140.987,131.17517,1383.340476209998
2017-08-07,21,11,81.423996,64.444466,1382.5411828018798
2017-08-03,50,10,96.0,81.59901,1382.4950399999993
2017-07-19,3,13,84.0,67.54722,1382.0335200000004
2017-08-07,35,9,104.0,90.711784,1381.9744640000006
2017-08-11,11,18,428.0,424.77234,1381.4384800000062
2017-08-12,49,27,56.0,31.337732,1381.087008
2017-08-08,22,24,84.048,67.618004,1380.9083038080003
2017-08-09,11,11,78.0,60.301117,1380.5128740000002
2017-07-27,13,24,172.245,164.23227,1380.152678850001
2017-07-26,46,25,555.0,552.51385,1379.8132499999736
2017-07-20,33,6,41.0,7.365375,1379.019625
2017-07-23,45,20,61.0,38.404972,1378.2967079999999
2017-08-11,5,25,204.0,197.24913,1377.1774799999985
2017-08-10,10,30,191.106,183.90187,1376.7524677799984
2017-07-25,38,9,140.979,131.21814,1376.0762819400013
2017-07-27,2,19,43.0,11.002621,1375.887297
2017-08-15,33,25,226.0,219.91803,1374.5252200000027
2017-08-01,45,15,77.0,59.16592,1373.22416
2017-07-23,41,22,116.0,104.166794,1372.6518960000005
2017-08-12,32,28,81.034004,64.09802,1372.3905951999352
2017-08-15,5,9,194.971,187.93301,1372.2039482900016
2017-07-19,7,22,138.0,128.06943,1370.4186599999985
2017-07-19,3,29,217.573,211.29712,1365.4620392400002
2017-07-23,45,16,117.0,105.33178,1365.1817400000007
2017-08-06,52,13,87.0,71.3093,1365.0909000000006
